Year,Employer,Role,Count Male,Count Female,Min Salary,Max Salary,Median Male Salary,Count Total,Adjusted Wage Gap,Median Female Salary
2022,Innovation Security LLC (ISL),Software Developer,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2022,Innovation Security LLC (ISL),Database Administrator,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2022,Innovation Security LLC (ISL),Network Engineer,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2022,Innovation Security LLC (ISL),IT Technician,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2022,Innovation Security LLC (ISL),Software Engineer,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2022,Innovation Security LLC (ISL),Web Developer,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2022,Innovation Security LLC (ISL),Cybersecurity Analyst,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2022,Innovation Security LLC (ISL),Data Scientist,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2022,Innovation Security LLC (ISL),Machine Learning Engineer,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2022,Innovation Security LLC (ISL),DevOps Engineer,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
1946,Net System Inc (NSI),CEO,0.0,0.0,0.0,0.0,0.0,1.0,0.3175,0.0
1946,Net System Inc (NSI),Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Net System Inc (NSI),Senior VP,0.0,0.0,0.0,0.0,0.0,2.0,0.3175,0.0
1946,Net System Inc (NSI),Senior Director,0.0,0.0,0.0,0.0,0.0,37.0,0.3175,0.0
1946,Net System Inc (NSI),Director,0.0,0.0,0.0,0.0,0.0,151.0,0.3175,0.0
1946,Cyber Digital Corp,CEO,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Cyber Digital Corp,Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Cyber Digital Corp,Senior VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Cyber Digital Corp,Senior Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Cyber Digital Corp,Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Virtual Institute LLC,CEO,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Virtual Institute LLC,Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Virtual Institute LLC,Senior VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Virtual Institute LLC,Senior Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Virtual Institute LLC,Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Department Advanced,CEO,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Department Advanced,Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Department Advanced,Senior VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Department Advanced,Senior Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Department Advanced,Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Institute Agency,CEO,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Institute Agency,Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Institute Agency,Senior VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Institute Agency,Senior Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Institute Agency,Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Group Technologies Inc (GTI),CEO,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Group Technologies Inc (GTI),Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Group Technologies Inc (GTI),Senior VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Group Technologies Inc (GTI),Senior Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Group Technologies Inc (GTI),Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Space Laboratory (SL),CEO,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Space Laboratory (SL),Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Space Laboratory (SL),Senior VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Space Laboratory (SL),Senior Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Space Laboratory (SL),Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Security Innovation Corp (SIC),CEO,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Security Innovation Corp (SIC),Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Security Innovation Corp (SIC),Senior VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Security Innovation Corp (SIC),Senior Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Security Innovation Corp (SIC),Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Innovation Security LLC (ISL),CEO,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Innovation Security LLC (ISL),Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Innovation Security LLC (ISL),Senior VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Innovation Security LLC (ISL),Senior Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Innovation Security LLC (ISL),Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Cloud Net LLC (CNL),CEO,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Cloud Net LLC (CNL),Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Cloud Net LLC (CNL),Senior VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Cloud Net LLC (CNL),Senior Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Cloud Net LLC (CNL),Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Mobile Solutions Corp (MSC),CEO,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Mobile Solutions Corp (MSC),Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Mobile Solutions Corp (MSC),Senior VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Mobile Solutions Corp (MSC),Senior Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Mobile Solutions Corp (MSC),Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Code AI Corp,CEO,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Code AI Corp,Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Code AI Corp,Senior VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Code AI Corp,Senior Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Code AI Corp,Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Department Administration (DA),CEO,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Department Administration (DA),Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Department Administration (DA),Senior VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Department Administration (DA),Senior Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Department Administration (DA),Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Department Laboratory (DL),CEO,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Department Laboratory (DL),Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Department Laboratory (DL),Senior VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Department Laboratory (DL),Senior Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Department Laboratory (DL),Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Stream Data Inc (SDI),CEO,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Stream Data Inc (SDI),Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Stream Data Inc (SDI),Senior VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Stream Data Inc (SDI),Senior Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1946,Stream Data Inc (SDI),Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0
1948,Net System Inc (NSI),CEO,0.0,0.0,0.0,0.0,0.0,1.0,0.325,0.0
1948,Net System Inc (NSI),Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Net System Inc (NSI),Senior VP,0.0,0.0,0.0,0.0,0.0,1.0,0.325,0.0
1948,Net System Inc (NSI),Senior Director,0.0,0.0,0.0,0.0,0.0,25.0,0.325,0.0
1948,Net System Inc (NSI),Director,0.0,0.0,0.0,0.0,0.0,101.0,0.325,0.0
1948,Cyber Digital Corp,CEO,0.0,0.0,0.0,0.0,0.0,1.0,0.325,0.0
1948,Cyber Digital Corp,Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Cyber Digital Corp,Senior VP,0.0,0.0,0.0,0.0,0.0,1.0,0.325,0.0
1948,Cyber Digital Corp,Senior Director,0.0,0.0,0.0,0.0,0.0,31.0,0.325,0.0
1948,Cyber Digital Corp,Director,0.0,0.0,0.0,0.0,0.0,127.0,0.325,0.0
1948,Virtual Institute LLC,CEO,0.0,0.0,0.0,0.0,0.0,1.0,0.325,0.0
1948,Virtual Institute LLC,Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Virtual Institute LLC,Senior VP,0.0,0.0,0.0,0.0,0.0,2.0,0.325,0.0
1948,Virtual Institute LLC,Senior Director,0.0,0.0,0.0,0.0,0.0,35.0,0.325,0.0
1948,Virtual Institute LLC,Director,0.0,0.0,0.0,0.0,0.0,143.0,0.325,0.0
1948,Department Advanced,CEO,0.0,0.0,0.0,0.0,0.0,1.0,0.325,0.0
1948,Department Advanced,Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Department Advanced,Senior VP,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Department Advanced,Senior Director,0.0,0.0,0.0,0.0,0.0,11.0,0.325,0.0
1948,Department Advanced,Director,0.0,0.0,0.0,0.0,0.0,46.0,0.325,0.0
1948,Institute Agency,CEO,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Institute Agency,Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Institute Agency,Senior VP,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Institute Agency,Senior Director,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Institute Agency,Director,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Group Technologies Inc (GTI),CEO,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Group Technologies Inc (GTI),Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Group Technologies Inc (GTI),Senior VP,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Group Technologies Inc (GTI),Senior Director,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Group Technologies Inc (GTI),Director,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Space Laboratory (SL),CEO,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Space Laboratory (SL),Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Space Laboratory (SL),Senior VP,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Space Laboratory (SL),Senior Director,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Space Laboratory (SL),Director,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Security Innovation Corp (SIC),CEO,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Security Innovation Corp (SIC),Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Security Innovation Corp (SIC),Senior VP,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Security Innovation Corp (SIC),Senior Director,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Security Innovation Corp (SIC),Director,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Innovation Security LLC (ISL),CEO,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Innovation Security LLC (ISL),Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Innovation Security LLC (ISL),Senior VP,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Innovation Security LLC (ISL),Senior Director,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Innovation Security LLC (ISL),Director,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Cloud Net LLC (CNL),CEO,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Cloud Net LLC (CNL),Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Cloud Net LLC (CNL),Senior VP,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Cloud Net LLC (CNL),Senior Director,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Cloud Net LLC (CNL),Director,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Mobile Solutions Corp (MSC),CEO,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Mobile Solutions Corp (MSC),Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Mobile Solutions Corp (MSC),Senior VP,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Mobile Solutions Corp (MSC),Senior Director,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Mobile Solutions Corp (MSC),Director,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Code AI Corp,CEO,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Code AI Corp,Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Code AI Corp,Senior VP,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Code AI Corp,Senior Director,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Code AI Corp,Director,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Department Administration (DA),CEO,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Department Administration (DA),Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Department Administration (DA),Senior VP,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Department Administration (DA),Senior Director,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Department Administration (DA),Director,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Department Laboratory (DL),CEO,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Department Laboratory (DL),Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Department Laboratory (DL),Senior VP,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Department Laboratory (DL),Senior Director,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Department Laboratory (DL),Director,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Stream Data Inc (SDI),CEO,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Stream Data Inc (SDI),Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Stream Data Inc (SDI),Senior VP,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Stream Data Inc (SDI),Senior Director,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1948,Stream Data Inc (SDI),Director,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0
1950,Net System Inc (NSI),CEO,0.0,0.0,0.0,0.0,0.0,1.0,0.3325,0.0
1950,Net System Inc (NSI),Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Net System Inc (NSI),Senior VP,0.0,0.0,0.0,0.0,0.0,3.0,0.3325,0.0
1950,Net System Inc (NSI),Senior Director,0.0,0.0,0.0,0.0,0.0,54.0,0.3325,0.0
1950,Net System Inc (NSI),Director,0.0,0.0,0.0,0.0,0.0,216.0,0.3325,0.0
1950,Cyber Digital Corp,CEO,0.0,0.0,0.0,0.0,0.0,1.0,0.3325,0.0
1950,Cyber Digital Corp,Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Cyber Digital Corp,Senior VP,0.0,0.0,0.0,0.0,0.0,2.0,0.3325,0.0
1950,Cyber Digital Corp,Senior Director,0.0,0.0,0.0,0.0,0.0,40.0,0.3325,0.0
1950,Cyber Digital Corp,Director,0.0,0.0,0.0,0.0,0.0,160.0,0.3325,0.0
1950,Virtual Institute LLC,CEO,0.0,0.0,0.0,0.0,0.0,1.0,0.3325,0.0
1950,Virtual Institute LLC,Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Virtual Institute LLC,Senior VP,0.0,0.0,0.0,0.0,0.0,2.0,0.3325,0.0
1950,Virtual Institute LLC,Senior Director,0.0,0.0,0.0,0.0,0.0,39.0,0.3325,0.0
1950,Virtual Institute LLC,Director,0.0,0.0,0.0,0.0,0.0,159.0,0.3325,0.0
1950,Department Advanced,CEO,0.0,0.0,0.0,0.0,0.0,1.0,0.3325,0.0
1950,Department Advanced,Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Department Advanced,Senior VP,0.0,0.0,0.0,0.0,0.0,2.0,0.3325,0.0
1950,Department Advanced,Senior Director,0.0,0.0,0.0,0.0,0.0,43.0,0.3325,0.0
1950,Department Advanced,Director,0.0,0.0,0.0,0.0,0.0,175.0,0.3325,0.0
1950,Institute Agency,CEO,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Institute Agency,Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Institute Agency,Senior VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Institute Agency,Senior Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Institute Agency,Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Group Technologies Inc (GTI),CEO,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Group Technologies Inc (GTI),Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Group Technologies Inc (GTI),Senior VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Group Technologies Inc (GTI),Senior Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Group Technologies Inc (GTI),Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Space Laboratory (SL),CEO,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Space Laboratory (SL),Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Space Laboratory (SL),Senior VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Space Laboratory (SL),Senior Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Space Laboratory (SL),Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Security Innovation Corp (SIC),CEO,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Security Innovation Corp (SIC),Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Security Innovation Corp (SIC),Senior VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Security Innovation Corp (SIC),Senior Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Security Innovation Corp (SIC),Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Innovation Security LLC (ISL),CEO,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Innovation Security LLC (ISL),Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Innovation Security LLC (ISL),Senior VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Innovation Security LLC (ISL),Senior Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Innovation Security LLC (ISL),Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Cloud Net LLC (CNL),CEO,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Cloud Net LLC (CNL),Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Cloud Net LLC (CNL),Senior VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Cloud Net LLC (CNL),Senior Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Cloud Net LLC (CNL),Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Mobile Solutions Corp (MSC),CEO,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Mobile Solutions Corp (MSC),Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Mobile Solutions Corp (MSC),Senior VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Mobile Solutions Corp (MSC),Senior Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Mobile Solutions Corp (MSC),Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Code AI Corp,CEO,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Code AI Corp,Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Code AI Corp,Senior VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Code AI Corp,Senior Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Code AI Corp,Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Department Administration (DA),CEO,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Department Administration (DA),Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Department Administration (DA),Senior VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Department Administration (DA),Senior Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Department Administration (DA),Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Department Laboratory (DL),CEO,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Department Laboratory (DL),Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Department Laboratory (DL),Senior VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Department Laboratory (DL),Senior Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Department Laboratory (DL),Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Stream Data Inc (SDI),CEO,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Stream Data Inc (SDI),Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Stream Data Inc (SDI),Senior VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Stream Data Inc (SDI),Senior Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1950,Stream Data Inc (SDI),Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0
1952,Net System Inc (NSI),CEO,0.0,0.0,0.0,0.0,0.0,1.0,0.3399999999999999,0.0
1952,Net System Inc (NSI),Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3399999999999999,0.0
1952,Net System Inc (NSI),Senior VP,0.0,0.0,0.0,0.0,0.0,1.0,0.3399999999999999,0.0
1952,Net System Inc (NSI),Senior Director,0.0,0.0,0.0,0.0,0.0,31.0,0.3399999999999999,0.0
1952,Net System Inc (NSI),Director,0.0,0.0,0.0,0.0,0.0,127.0,0.3399999999999999,0.0
1952,Cyber Digital Corp,CEO,0.0,0.0,0.0,0.0,0.0,1.0,0.3399999999999999,0.0
1952,Cyber Digital Corp,Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3399999999999999,0.0
1952,Cyber Digital Corp,Senior VP,0.0,0.0,0.0,0.0,0.0,3.0,0.3399999999999999,0.0
1952,Cyber Digital Corp,Senior Director,0.0,0.0,0.0,0.0,0.0,48.0,0.3399999999999999,0.0
1952,Cyber Digital Corp,Director,0.0,0.0,0.0,0.0,0.0,194.0,0.3399999999999999,0.0
1952,Virtual Institute LLC,CEO,0.0,0.0,0.0,0.0,0.0,1.0,0.3399999999999999,0.0
1952,Virtual Institute LLC,Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3399999999999999,0.0
1952,Virtual Institute LLC,Senior VP,0.0,0.0,0.0,0.0,0.0,2.0,0.3399999999999999,0.0
1952,Virtual Institute LLC,Senior Director,0.0,0.0,0.0,0.0,0.0,42.0,0.3399999999999999,0.0
1952,Virtual Institute LLC,Director,0.0,0.0,0.0,0.0,0.0,169.0,0.3399999999999999,0.0
1952,Department Advanced,CEO,0.0,0.0,0.0,0.0,0.0,1.0,0.3399999999999999,0.0
1952,Department Advanced,Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3399999999999999,0.0
1952,Department Advanced,Senior VP,0.0,0.0,0.0,0.0,0.0,3.0,0.3399999999999999,0.0
1952,Department Advanced,Senior Director,0.0,0.0,0.0,0.0,0.0,50.0,0.3399999999999999,0.0
1952,Department Advanced,Director,0.0,0.0,0.0,0.0,0.0,202.0,0.3399999999999999,0.0
1952,Institute Agency,CEO,0.0,0.0,0.0,0.0,0.0,0.0,0.3399999999999999,0.0
1952,Institute Agency,Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3399999999999999,0.0
1952,Institute Agency,Senior VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3399999999999999,0.0
1952,Institute Agency,Senior Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3399999999999999,0.0
1952,Institute Agency,Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3399999999999999,0.0
1952,Group Technologies Inc (GTI),CEO,0.0,0.0,0.0,0.0,0.0,0.0,0.3399999999999999,0.0
1952,Group Technologies Inc (GTI),Executive VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3399999999999999,0.0
1952,Group Technologies Inc (GTI),Senior VP,0.0,0.0,0.0,0.0,0.0,0.0,0.3399999999999999,0.0
1952,Group Technologies Inc (GTI),Senior Director,0.0,0.0,0.0,0.0,0.0,0.0,0.3399999999999999,0.0
